,Word,Frequency,Rank,Constant A
23036,sir!,2,23036,0.03982525020443375
23037,_more_,2,23037,0.039826979031061825
23038,"offences,",2,23038,0.03982870785768991
23039,hand!,2,23039,0.03983043668431799
23040,chuses,2,23040,0.039832165510946066
23041,Jabeshgilead:,2,23041,0.039833894337574144
23042,blasphemy.,2,23042,0.03983562316420222
23043,Worse,2,23043,0.03983735199083031
23044,Gone,2,23044,0.039839080817458385
23045,Pump,2,23045,0.03984080964408646
23046,"forgiveness,",2,23046,0.03984253847071454
23047,"person,""",2,23047,0.03984426729734262
23048,"Crewkherne,",2,23048,0.039845996123970696
23049,"""Whom",2,23049,0.03984772495059878
23050,spectacles.,2,23050,0.03984945377722686
23051,ignorance.,2,23051,0.03985118260385494
23052,"searched,",2,23052,0.039852911430483015
23053,cloven,2,23053,0.03985464025711109
23054,"relieved,",2,23054,0.03985636908373918
23055,Smallridge,2,23055,0.039858097910367256
23056,"spared,",2,23056,0.039859826736995334
23057,"Cruel,",2,23057,0.03986155556362341
23058,SORROW,2,23058,0.03986328439025149
23059,"Nehelamite,",2,23059,0.039865013216879575
23060,"thereunto,",2,23060,0.03986674204350765
23061,One.,2,23061,0.03986847087013573
23062,purity.,2,23062,0.03987019969676381
23063,defence.,2,23063,0.039871928523391886
23064,hin:,2,23064,0.03987365735001997
23065,"Betharabah,",2,23065,0.03987538617664805
23066,"rejoinder,",2,23066,0.03987711500327613
23067,"Cyrenian,",2,23067,0.039878843829904205
23068,"lady?""",2,23068,0.03988057265653228
23069,officious,2,23069,0.03988230148316036
23070,impede,2,23070,0.039884030309788446
23071,"revenge,",2,23071,0.039885759136416524
23072,"innocent,",2,23072,0.0398874879630446
23073,waxeth,2,23073,0.03988921678967268
23074,smelled,2,23074,0.03989094561630076
23075,treasured,2,23075,0.03989267444292884
23076,"copy,",2,23076,0.03989440326955692
23077,bethink,2,23077,0.039896132096185
23078,address.,2,23078,0.039897860922813076
23079,reseated,2,23079,0.039899589749441154
23080,decay,2,23080,0.03990131857606924
23081,grapes:,2,23081,0.03990304740269732
23082,exactly.,2,23082,0.039904776229325395
23083,"deference,",2,23083,0.03990650505595347
23084,watchful,2,23084,0.03990823388258155
23085,western,2,23085,0.039909962709209636
23086,"frigate,",2,23086,0.039911691535837714
23087,ship:,2,23087,0.03991342036246579
23088,forebodings,2,23088,0.03991514918909387
23089,stopt.,2,23089,0.03991687801572195
23090,"view.""",2,23090,0.039918606842350025
23091,"diet,",2,23091,0.03992033566897811
23092,(lowering,2,23092,0.03992206449560619
23093,Kenites,2,23093,0.039923793322234266
23094,"period.""",2,23094,0.039925522148862344
23095,"repeatedly,",2,23095,0.03992725097549042
23096,"unluckily,",2,23096,0.03992897980211851
23097,everything.,2,23097,0.039930708628746585
23098,give?,2,23098,0.03993243745537466
23099,"Walter,""",2,23099,0.03993416628200274
23100,flatteries.,2,23100,0.03993589510863082
23101,obstacles,2,23101,0.039937623935258904
23102,"Word,",2,23102,0.03993935276188698
23103,"else?""",2,23103,0.03994108158851506
23104,obligation.,2,23104,0.03994281041514314
23105,scholar,2,23105,0.039944539241771215
23106,"winebibber,",2,23106,0.0399462680683993
23107,divorced,2,23107,0.03994799689502738
23108,vineyards:,2,23108,0.039949725721655456
23109,inconsiderable,2,23109,0.039951454548283534
23110,alluding,2,23110,0.03995318337491161
23111,devote,2,23111,0.03995491220153969
23112,"Bethsaida,",2,23112,0.039956641028167775
23113,present--and,2,23113,0.03995836985479585
23114,"Mahanaim,",2,23114,0.03996009868142393
23115,reasonable.,2,23115,0.03996182750805201
23116,going?,2,23116,0.039963556334680087
23117,"indifference.""",2,23117,0.03996528516130817
23118,Shuah.,2,23118,0.03996701398793625
23119,_We_,2,23119,0.03996874281456433
23120,Rehob,2,23120,0.039970471641192405
23121,mistress;,2,23121,0.03997220046782048
23122,"to-day,""",2,23122,0.03997392929444857
23123,"Gahar,",2,23123,0.039975658121076646
23124,"attached,",2,23124,0.039977386947704724
23125,"trick,",2,23125,0.0399791157743328
23126,Herod.,2,23126,0.03998084460096088
23127,commander,2,23127,0.03998257342758896
23128,concession,2,23128,0.03998430225421704
23129,Judaea:,2,23129,0.03998603108084512
23130,buyest,2,23130,0.0399877599074732
23131,superfluous,2,23131,0.039989488734101276
23132,"impatience,",2,23132,0.039991217560729354
23133,extensive;,2,23133,0.03999294638735744
23134,"Hayters,",2,23134,0.03999467521398552
23135,Zidon;,2,23135,0.039996404040613595
23136,Nethinims.,2,23136,0.03999813286724167
23137,"Salem,",2,23137,0.03999986169386975
23138,"munition,",2,23138,0.040001590520497836
23139,tittle,2,23139,0.040003319347125914
23140,ways!,2,23140,0.04000504817375399
23141,"finish,",2,23141,0.04000677700038207
23142,spies:,2,23142,0.04000850582701015
23143,reed;,2,23143,0.04001023465363823
23144,Mark.,2,23144,0.04001196348026631
23145,Filled,2,23145,0.04001369230689439
23146,"see,""",2,23146,0.040015421133522466
23147,spouses,2,23147,0.040017149960150544
23148,pictures.,2,23148,0.04001887878677862
23149,habitual,2,23149,0.04002060761340671
23150,search.,2,23150,0.040022336440034785
23151,"Habaiah,",2,23151,0.04002406526666286
23152,distance.,2,23152,0.04002579409329094
23153,"""Here,""",2,23153,0.04002752291991902
23154,brute,2,23154,0.040029251746547104
23155,Fret,2,23155,0.04003098057317518
23156,"Jerahmeelites,",2,23156,0.04003270939980326
23157,provocation.,2,23157,0.04003443822643134
23158,"Teresh,",2,23158,0.040036167053059415
23159,"advantage.""",2,23159,0.0400378958796875
23160,army:,2,23160,0.04003962470631558
23161,seizure,2,23161,0.040041353532943656
23162,"truth.""",2,23162,0.040043082359571734
23163,"delightful!""",2,23163,0.04004481118619981
23164,constraineth,2,23164,0.0400465400128279
23165,allowed.,2,23165,0.040048268839455975
23166,contented.,2,23166,0.04004999766608405
23167,soothings,2,23167,0.04005172649271213
23168,"purposed,",2,23168,0.04005345531934021
23169,"rods,",2,23169,0.04005518414596829
23170,fellowservants,2,23170,0.04005691297259637
23171,shivering,2,23171,0.04005864179922445
23172,thousands;,2,23172,0.04006037062585253
23173,ridiculous.,2,23173,0.040062099452480605
23174,eunuchs.,2,23174,0.04006382827910868
23175,"tabrets,",2,23175,0.04006555710573677
23176,hire;,2,23176,0.040067285932364846
23177,wedding;,2,23177,0.040069014758992924
23178,sweetness.,2,23178,0.040070743585621
23179,clouts,2,23179,0.04007247241224908
23180,"""why",2,23180,0.040074201238877165
23181,"graven,",2,23181,0.04007593006550524
23182,"sanguine.""",2,23182,0.04007765889213332
23183,Pleasant,2,23183,0.0400793877187614
23184,Hamul.,2,23184,0.04008111654538948
23185,distrusted,2,23185,0.040082845372017555
23186,wives?,2,23186,0.04008457419864564
23187,triumphed,2,23187,0.04008630302527372
23188,hated;,2,23188,0.040088031851901795
23189,wheat;,2,23189,0.04008976067852987
23190,"divide,",2,23190,0.04009148950515795
23191,"sore-throats,",2,23191,0.040093218331786036
23192,viper,2,23192,0.040094947158414114
23193,think;,2,23193,0.04009667598504219
23194,lieutenant,2,23194,0.04009840481167027
23195,"driven,",2,23195,0.04010013363829835
23196,overshadow,2,23196,0.04010186246492643
23197,destroy;,2,23197,0.04010359129155451
23198,"Comforter,",2,23198,0.04010532011818259
23199,abhorrest,2,23199,0.040107048944810667
23200,Ephesians,2,23200,0.040108777771438744
23201,gains,2,23201,0.04011050659806683
23202,simplest,2,23202,0.04011223542469491
23203,sashed,2,23203,0.040113964251322985
23204,engagements.,2,23204,0.04011569307795106
23205,Azel.,2,23205,0.04011742190457914
23206,"ME,",2,23206,0.04011915073120722
23207,girdles,2,23207,0.040120879557835304
23208,pool.,2,23208,0.04012260838446338
23209,profane;,2,23209,0.04012433721109146
23210,stating,2,23210,0.04012606603771954
23211,wanting;,2,23211,0.040127794864347616
23212,learned;,2,23212,0.0401295236909757
23213,Amalekites:,2,23213,0.04013125251760378
23214,Abishua,2,23214,0.040132981344231856
23215,"welcomed,",2,23215,0.040134710170859934
23216,brimstone:,2,23216,0.04013643899748801
23217,delays.,2,23217,0.0401381678241161
23218,rod?,2,23218,0.040139896650744175
23219,collar-bone,2,23219,0.04014162547737225
23220,without?,2,23220,0.04014335430400033
23221,revealed;,2,23221,0.04014508313062841
23222,"parlours,",2,23222,0.040146811957256494
23223,articulate,2,23223,0.04014854078388457
23224,forgettest,2,23224,0.04015026961051265
23225,"sheriffs,",2,23225,0.04015199843714073
23226,securely,2,23226,0.040153727263768806
23227,order:,2,23227,0.040155456090396884
23228,deprecated,2,23228,0.04015718491702497
23229,dimness,2,23229,0.040158913743653046
23230,wittier,2,23230,0.040160642570281124
23231,grow?,2,23231,0.0401623713969092
23232,"recollect,",2,23232,0.04016410022353728
23233,body!,2,23233,0.040165829050165365
23234,"teacheth,",2,23234,0.04016755787679344
23235,"Zephaniah,",2,23235,0.04016928670342152
23236,bathed,2,23236,0.0401710155300496
23237,"bitterly,",2,23237,0.04017274435667768
23238,"tendency,",2,23238,0.04017447318330576
23239,assisted.,2,23239,0.04017620200993384
23240,February;,2,23240,0.04017793083656192
23241,regularity,2,23241,0.040179659663189995
23242,foreigner,2,23242,0.04018138848981807
23243,"dies,",2,23243,0.04018311731644615
23244,"""ever",2,23244,0.040184846143074236
23245,Aram;,2,23245,0.040186574969702314
23246,firstborn;,2,23246,0.04018830379633039
23247,"Sabeans,",2,23247,0.04019003262295847
23248,baths.,2,23248,0.04019176144958655
23249,approval,2,23249,0.04019349027621463
23250,Elizaphan,2,23250,0.04019521910284271
23251,staves?,2,23251,0.04019694792947079
23252,unbiased,2,23252,0.04019867675609887
23253,Somersetshire,2,23253,0.040200405582726945
23254,"Whitwell.""",2,23254,0.04020213440935503
23255,liver,2,23255,0.04020386323598311
23256,visit;--,2,23256,0.040205592062611185
23257,"supplied,",2,23257,0.04020732088923926
23258,"Hul,",2,23258,0.04020904971586734
23259,Into,2,23259,0.040210778542495426
23260,plentifully,2,23260,0.040212507369123504
23261,"beg,",2,23261,0.04021423619575158
23262,favouring,2,23262,0.04021596502237966
23263,sack:,2,23263,0.04021769384900774
23264,apostleship,2,23264,0.040219422675635816
23265,"peeled,",2,23265,0.0402211515022639
23266,whole:,2,23266,0.04022288032889198
23267,Ammon?,2,23267,0.04022460915552006
23268,medicine,2,23268,0.040226337982148135
23269,leavened;,2,23269,0.04022806680877621
23270,weakness;,2,23270,0.0402297956354043
23271,"""whom",2,23271,0.040231524462032375
23272,kid;,2,23272,0.04023325328866045
23273,luckiest,2,23273,0.04023498211528853
23274,fourth.,2,23274,0.04023671094191661
23275,"guides,",2,23275,0.040238439768544694
23276,"reckoning,",2,23276,0.04024016859517277
23277,Son;,2,23277,0.04024189742180085
23278,"scabbed,",2,23278,0.04024362624842893
23279,stablisheth,2,23279,0.040245355075057006
23280,acquiesced,2,23280,0.04024708390168509
23281,Juda;,2,23281,0.04024881272831317
23282,irresistible;,2,23282,0.040250541554941247
23283,repeats,2,23283,0.040252270381569324
23284,damned,2,23284,0.0402539992081974
23285,three;,2,23285,0.04025572803482548
23286,Tappuah,2,23286,0.040257456861453565
23287,fields:,2,23287,0.04025918568808164
23288,"readeth,",2,23288,0.04026091451470972
23289,bastard,2,23289,0.0402626433413378
23290,"divorced,",2,23290,0.04026437216796588
23291,"""Come,""",2,23291,0.04026610099459396
23292,"Ziha,",2,23292,0.04026782982122204
23293,"Shittim,",2,23293,0.04026955864785012
23294,"soberly,",2,23294,0.040271287474478196
23295,"soon!""",2,23295,0.040273016301106274
23296,"Reuel,",2,23296,0.04027474512773436
23297,"crowns,",2,23297,0.040276473954362436
23298,"weep!""",2,23298,0.040278202780990514
23299,alternately,2,23299,0.04027993160761859
23300,protracted,2,23300,0.04028166043424667
23301,Amongst,2,23301,0.040283389260874755
23302,temples.,2,23302,0.04028511808750283
23303,"Mesha,",2,23303,0.04028684691413091
23304,Jane?--,2,23304,0.04028857574075899
23305,"Adiel,",2,23305,0.04029030456738707
23306,compliments.,2,23306,0.040292033394015145
23307,connection.,2,23307,0.04029376222064323
23308,"express,",2,23308,0.04029549104727131
23309,"Geshurites,",2,23309,0.040297219873899386
23310,preacheth,2,23310,0.040298948700527464
23311,limits,2,23311,0.04030067752715554
23312,"successful,",2,23312,0.040302406353783626
23313,parent.,2,23313,0.040304135180411704
23314,decently,2,23314,0.04030586400703978
23315,Elias?,2,23315,0.04030759283366786
23316,"Mehetabel,",2,23316,0.04030932166029594
23317,stomach,2,23317,0.04031105048692402
23318,"breathed,",2,23318,0.0403127793135521
23319,swaddled,2,23319,0.04031450814018018
23320,regain,2,23320,0.04031623696680826
23321,dispute,2,23321,0.040317965793436335
23322,nourishment,2,23322,0.04031969462006441
23323,godliness:,2,23323,0.0403214234466925
23324,unthought,2,23324,0.040323152273320576
23325,path:,2,23325,0.04032488109994865
23326,discouraged.,2,23326,0.04032660992657673
23327,panteth,2,23327,0.04032833875320481
23328,lives:,2,23328,0.040330067579832894
23329,particularly.,2,23329,0.04033179640646097
23330,"pace,",2,23330,0.04033352523308905
23331,over-powered.,2,23331,0.04033525405971713
23332,perpetually,2,23332,0.040336982886345206
23333,hymns,2,23333,0.04033871171297329
23334,trifle;,2,23334,0.04034044053960137
23335,Dodanim.,2,23335,0.04034216936622945
23336,"cinnamon,",2,23336,0.040343898192857525
23337,prophecy:,2,23337,0.0403456270194856
23338,"Zeboiim,",2,23338,0.04034735584611369
23339,delayeth,2,23339,0.040349084672741765
23340,chamberlains,2,23340,0.04035081349936984
23341,Tired,2,23341,0.04035254232599792
23342,curtailed,2,23342,0.040354271152626
23343,Prove,2,23343,0.04035599997925408
23344,sentiment;,2,23344,0.04035772880588216
23345,"troublesome.""",2,23345,0.04035945763251024
23346,syllables,2,23346,0.04036118645913832
23347,good-humouredly.,2,23347,0.040362915285766396
23348,Nabal;,2,23348,0.040364644112394474
23349,fattest,2,23349,0.04036637293902256
23350,hearers,2,23350,0.04036810176565064
23351,findeth;,2,23351,0.040369830592278715
23352,"communicate,",2,23352,0.04037155941890679
23353,"passed.""",2,23353,0.04037328824553487
23354,"burial,",2,23354,0.040375017072162955
23355,portions.,2,23355,0.04037674589879103
23356,"uncircumcision,",2,23356,0.04037847472541911
23357,flourishing,2,23357,0.04038020355204719
23358,herself:,2,23358,0.04038193237867527
23359,ankle,2,23359,0.04038366120530335
23360,Salmon,2,23360,0.04038539003193143
23361,staves.,2,23361,0.04038711885855951
23362,"Zemaraim,",2,23362,0.040388847685187586
23363,heritage:,2,23363,0.040390576511815664
23364,"son.""",2,23364,0.04039230533844374
23365,exploring.,2,23365,0.04039403416507183
23366,letter?,2,23366,0.040395762991699904
23367,whit,2,23367,0.04039749181832798
23368,teach.,2,23368,0.04039922064495606
23369,demure,2,23369,0.04040094947158414
23370,teaze,2,23370,0.04040267829821222
23371,"Money,",2,23371,0.0404044071248403
23372,"Shebna,",2,23372,0.04040613595146838
23373,climbed,2,23373,0.04040786477809646
23374,flirtation,2,23374,0.040409593604724535
23375,Arpad?,2,23375,0.04041132243135262
23376,excelleth,2,23376,0.0404130512579807
23377,"permitted,",2,23377,0.040414780084608776
23378,custom:,2,23378,0.040416508911236854
23379,her.--The,2,23379,0.04041823773786493
23380,furrows.,2,23380,0.04041996656449301
23381,clinging,2,23381,0.040421695391121094
23382,believes,2,23382,0.04042342421774917
23383,"smiths,",2,23383,0.04042515304437725
23384,"bounty,",2,23384,0.04042688187100533
23385,Sacar,2,23385,0.040428610697633406
23386,"Lehabim,",2,23386,0.04043033952426149
23387,"Jokshan,",2,23387,0.04043206835088957
23388,"covert,",2,23388,0.04043379717751765
23389,Philippians,2,23389,0.040435526004145725
23390,Woodhouse's.,2,23390,0.0404372548307738
23391,"Abiezer,",2,23391,0.04043898365740189
23392,corners.,2,23392,0.040440712484029966
23393,dissolved:,2,23393,0.040442441310658044
23394,unsatisfactory,2,23394,0.04044417013728612
23395,engrave,2,23395,0.0404458989639142
23396,witness;,2,23396,0.040447627790542284
23397,Galilee?,2,23397,0.04044935661717036
23398,"Media,",2,23398,0.04045108544379844
23399,blow.,2,23399,0.04045281427042652
23400,incense;,2,23400,0.040454543097054596
23401,narrower,2,23401,0.040456271923682674
23402,Sound,2,23402,0.04045800075031076
23403,change!,2,23403,0.04045972957693884
23404,(Who,2,23404,0.040461458403566915
23405,"stalk,",2,23405,0.04046318723019499
23406,livest,2,23406,0.04046491605682307
23407,Tidal,2,23407,0.040466644883451156
23408,spears:,2,23408,0.04046837371007923
23409,Sinai:,2,23409,0.04047010253670731
23410,"Shammua,",2,23410,0.04047183136333539
23411,quenched:,2,23411,0.04047356018996347
23412,cheated,2,23412,0.04047528901659155
23413,Trophimus,2,23413,0.04047701784321963
23414,Middletons',2,23414,0.04047874666984771
23415,Alicia,2,23415,0.040480475496475786
23416,beneficial,2,23416,0.040482204323103864
23417,winter's,2,23417,0.04048393314973195
23418,wink,2,23418,0.04048566197636003
23419,"law,)",2,23419,0.040487390802988105
23420,"forty,",2,23420,0.04048911962961618
23421,politeness.,2,23421,0.04049084845624426
23422,Lillys,2,23422,0.04049257728287234
23423,likeness:,2,23423,0.04049430610950042
23424,murderers.,2,23424,0.0404960349361285
23425,explanation;,2,23425,0.04049776376275658
23426,allure,2,23426,0.04049949258938466
23427,"expected.""",2,23427,0.040501221416012735
23428,_broke_,2,23428,0.04050295024264082
23429,Tartan,2,23429,0.0405046790692689
23430,redeeming,2,23430,0.040506407895896976
23431,"trespasses,",2,23431,0.040508136722525054
